"NAME","Total","White","Black","Asian","Hispanic","Other","p_White","p_Black","p_Asian","p_Hispanic","p_Other","entropy5","entropy4","entropy_rice","gini_simpson","FIPS"
"Anniston-Oxford, AL Metro Area",118572,87285,24177,830,3893,2387,0.7361350065782816,0.2039014269810748,0.006999966265222818,0.03283237189218365,0.020131228283237188,0.48169478052525105,0.4981707517373822,0.5025164144294083,0.414997229641102,"11500"
"Appleton, WI Metro Area",225666,203691,1918,6235,8049,5773,0.9026215734758448,0.00849928655623798,0.02762932829934505,0.03566775677328441,0.025582054895287726,0.27639172809521967,0.2411872371336918,0.2532326450285655,0.18251204703584822,"11540"
"Arcadia, FL Micro Area",34862,19549,4338,169,10425,381,0.5607538293844301,0.12443348058057484,0.0048476851586254375,0.2990361998737881,0.010928805002581608,0.6336902294158862,0.6998958491021549,0.7000870540066374,0.5805058640761633,"11580"
"Ardmore, OK Micro Area",56980,41684,3297,547,3641,7811,0.7315549315549316,0.057862407862407865,0.0095998595998596,0.0638996138996139,0.1370831870831871,0.550702702013042,0.4068430442048066,0.442845757090911,0.438512205732283,"11620"
"Arkadelphia, AR Micro Area",22995,16177,5366,120,926,406,0.7035007610350076,0.23335507719069362,0.005218525766470972,0.04026962383126767,0.017656012176560123,0.506412033981912,0.5333076021571134,0.5365145350743264,0.4486714767918246,"11660"
"Asheville, NC Metro Area",424858,366448,18976,3664,27100,8670,0.8625187709775972,0.04466433490719252,0.008624057920528741,0.06378601791657448,0.020406818278107038,0.34942254565347575,0.3407615426616796,0.3483768609621447,0.24950699820968747,"11700"
"Ashland, OH Micro Area",53139,51352,395,275,501,616,0.9663712151150755,0.00743333521519035,0.005175106795385687,0.00942810365268447,0.011592239221663938,0.1195320452865164,0.09427884419519966,0.10149931858032965,0.06582136924558935,"11740"
"Ashtabula, OH Micro Area",101497,92126,3467,372,3441,2091,0.9076721479452594,0.034158645083105905,0.0036651329595948647,0.0339024798762525,0.020601594135787264,0.26005888757947554,0.23434432118454857,0.24422322204285396,0.17337722178821846,"11780"
"Astoria, OR Micro Area",37039,32295,163,445,2838,1298,0.8719187883042199,0.0044007667593617536,0.012014363238748346,0.07662193903723102,0.035044142660438996,0.31736304256004316,0.268305150325518,0.2837334244681205,0.2324949014533677,"11820"
"Atchison, KS Micro Area",16924,15152,844,70,383,475,0.8952966201843536,0.049870007090522334,0.004136138028834791,0.022630583786338927,0.028066650909950367,0.28411658270537715,0.24440807446279736,0.2575073553675954,0.19463995642565945,"11860"
"Athens, OH Micro Area",64757,58779,1741,1741,1002,1494,0.9076856556047995,0.02688512438809704,0.02688512438809704,0.015473230693206911,0.023070864925799527,0.26954727397265205,0.23927923828840228,0.2502075029565366,0.17388944510604865,"11900"
"Athens, TN Micro Area",52266,47273,2021,385,1482,1105,0.904469444763326,0.03866758504572763,0.00736616538476256,0.02835495350706004,0.02114185129912371,0.2704833197499967,0.24530532287126586,0.2552073747536453,0.17913459969903467,"11940"
"Athens, TX Micro Area",78532,63494,4813,318,8490,1417,0.80851118015586,0.06128711862680181,0.004049304742015994,0.10810879641420058,0.01804360006112158,0.42141192930717225,0.4318816356267333,0.4369865044867527,0.3305240804192163,"11980"
"Athens-Clarke County, GA Metro Area",192541,130515,37182,6065,15313,3466,0.6778556255550766,0.1931121163804073,0.03149978446149132,0.07953111285388567,0.018001360749139144,0.5987879370599485,0.6416891971179466,0.6430055716754456,0.4955779780886972,"12020"
"Atlanta-Sandy Springs-Marietta, GA Metro Area",5268860,2671757,1679979,252510,547400,117214,0.5070844547017761,0.3188505672953922,0.047924978078749486,0.10389344184510502,0.022246558078977238,0.7296486206397091,0.7876815079333516,0.7860259656137881,0.6276141114065767,"12060"
"Atlantic City-Hammonton, NJ Metro Area",274549,160871,40882,20419,46241,6136,0.5859464066523644,0.14890602406127867,0.07437288061511789,0.16842530841489134,0.02234938025634768,0.730078251617429,0.7879877113831809,0.7863168324316558,0.6000958998459591,"12100"
"Auburn, IN Micro Area",42223,40406,141,186,1031,459,0.9569665821945386,0.0033394121687232077,0.004405182009805083,0.024417971247898063,0.010870852379035123,0.13969949233916718,0.12023687001948719,0.1267286770928478,0.08346999050942139,"12140"
